zone;continent;year;decade;INPUT_EXPENDITURE_R&D;INPUT_GOV_BUDGET_R&D;INPUT_HUMAN_R&D;INPUT_SECTORAL_R&D;OUTPUT_PATENTS;OUTPUT_TRADE_EXPORTS;MACRO_GDP;MACRO_EMPLOYMENT
Roumanie;Europe;1984;1980;-0.5971648211508265;-0.47838992004974457;-0.6119482349498605;0.17857681790348978;-0.6275136372674069;-0.451260095107435;-0.15660411796816642;-0.31553359429389005
Roumanie;Europe;1985;1980;-0.5971649403999142;-0.47839002185662766;-0.6119483747640337;0.17857685249460237;-0.6416250036664246;-0.451260190498992;-0.1566041417539306;-0.31553364329881306
Roumanie;Europe;1986;1980;-0.5971648750223358;-0.47838996604163064;-0.6119482981117739;0.1785768335302379;-0.6417452446288457;-0.45126013820115785;-0.15660412871353183;-0.31553361643216565
Roumanie;Europe;1987;1980;-0.5971648750223358;-0.47838996604163064;-0.6119482981117739;0.1785768335302379;-0.6417452446288457;-0.45126013820115785;-0.15660412871353183;-0.31553361643216565
Roumanie;Europe;1988;1980;-0.5971648750223358;-0.47838996604163064;-0.6119482981117739;0.1785768335302379;-0.6417452446288457;-0.45126013820115785;-0.15660412871353183;-0.31553361643216565
Roumanie;Europe;1989;1980;-0.5971649403999142;-0.47839002185662766;-0.6119483747640337;0.17857685249460237;-0.6416250036664246;-0.451260190498992;-0.1566041417539306;-0.31553364329881306
Roumanie;Europe;1990;1990;-0.5971649086521884;-0.47838999475254584;-0.611948337541258;0.17857684328539852;-0.6412142209545363;-0.4512601651028646;-0.15660413542143842;-0.3155336302522155
Roumanie;Europe;1991;1990;-0.9287297533608412;-0.4822665407300183;-0.6119483547258887;0.17857684753700967;-0.6408662771087308;-0.4512601768274889;-1.0504827596469581;-0.27323209863173525
Roumanie;Europe;1992;1990;-0.9120695574885427;-0.4822597944856682;-0.6119483556927243;0.17857684777621227;-0.641312361300412;-0.45126017748713554;-1.0493513788143911;-0.27468437617155256
Roumanie;Europe;1993;1990;-1.7179118565569658;0.3617422413071017;0.35883075707144485;-0.6318536654348725;-0.6393191801046384;-0.5666453174804629;-1.0455098604580841;-0.22556693197817118
Roumanie;Europe;1994;1990;-1.7524070354335894;-0.3085114474269429;0.026259484072802073;-0.4380662808856886;-0.6400055742294302;-0.5665394221371433;-1.0378082161733087;-0.22525928760875483
Roumanie;Europe;1995;1990;-1.8218816611475523;-0.38435090572009245;0.002039134532498008;-0.9310662634141202;-0.6384613167055425;-0.5665830470530989;-1.0331360754566383;-0.2241028500943569
Roumanie;Europe;1996;1990;-1.9799297535549312;-0.24886750232287572;-0.162756945108717;-0.8771231877029306;-0.6404713458447951;-0.5666649248489701;-1.0252594480034454;-0.22690086032526116
Roumanie;Europe;1997;1990;-1.6440570426500623;-0.140661301169352;-0.18946234111134633;-0.504552132546063;-0.6377649326119229;-0.5685450862109027;-0.9903683538822657;-0.22650763116920183
Roumanie;Europe;1998;1990;-2.1327866855677065;-0.2805381190283199;-0.2642779834263536;-1.0459675039873717;-0.6396589299251398;-0.5700354270454725;-0.9611774154658688;-0.2289300398162023
Roumanie;Europe;1999;1990;-2.176553417031683;-0.3253427156739612;-0.2899083686800234;-0.2132160012289645;-0.6392533074446256;-0.5695993742968888;-0.916690460675765;-0.22999087725191042
Roumanie;Europe;2000;2000;-2.271410384060278;-0.422464563342138;-0.5505453095167999;-0.1334259372423259;-0.6401066208356646;-0.5651185698619258;-0.8587175749649093;-0.23063250305151617
Roumanie;Europe;2001;2000;-2.483888614161745;-0.4119222369094934;-0.7840067378328042;-0.15040073941499146;-0.6388955880740249;-0.5651287232949033;-0.7858558148011011;-0.23149024916528554
Roumanie;Europe;2002;2000;-2.68411273639877;-0.48315898611894215;-1.0015936524265243;-0.06738650327983065;-0.639671335038659;-0.5662708873068023;-0.7256952313642279;-0.2414603122815436
Roumanie;Europe;2003;2000;-2.6239463219787424;-0.6799348391973092;-1.1676533761078884;-0.30430540549493956;-0.6365437557218616;-0.564522018881422;-0.6504736542511023;-0.24188003400175875
Roumanie;Europe;2004;2000;-2.7457826137345673;-0.8392663608510105;-1.2676350799929987;-0.09415280566835937;-0.637707962830807;-0.5618012898923651;-0.5889024494248531;-0.24487250577069047
Roumanie;Europe;2005;2000;-2.964715611125474;-0.6841909930466684;-1.2939299592079176;-0.5686198410482542;-0.6364447333968549;-0.5624071487421762;-0.5334884335593575;-0.24556808766008958
Roumanie;Europe;2006;2000;-3.1070959561825844;-0.5666124859073076;-1.4668095119499283;-1.6793225454853715;-0.6358421342884549;-0.5591880155421862;-0.47916963999101336;-0.24477073394705764
Roumanie;Europe;2007;2000;-3.1849930628632737;0.18619339137133337;-1.4693149427954215;-1.6860731130640187;-0.6346977595793616;-0.5606413221567133;-0.3892305885761679;-0.24507361051631088
Roumanie;Europe;2008;2000;-3.409000971627558;-0.13797476648899556;-1.786667299758742;-1.4578882390260188;-0.6337608017645228;-0.5450106933662635;-0.28385290794544116;-0.24725457498919626
Roumanie;Europe;2009;2000;-3.1065732960404344;0.04850905291121849;-1.8226605926974917;-1.194085861707011;-0.633987481209524;-0.5263859344514095;-0.2527040344259346;-0.2501678766676321
Roumanie;Europe;2010;2010;-3.1725709922217664;-0.36561779050362286;-1.9943334432618915;-1.7025060877348328;-0.6353869635976224;-0.5097846922930939;-0.20581443823656623;-0.2525600680417585
Roumanie;Europe;2011;2010;-3.003619897086764;-0.2150190749887616;-1.969635317850513;-1.4100423154044113;-0.6327028036942268;-0.5013595052204849;-0.17234081419506259;-0.25427731461942776
Roumanie;Europe;2012;2010;-3.045972629216106;0.019261986047179082;-1.9328133702965593;-2.211505325182783;-0.6291792463321799;-0.5086341297464687;-0.13903433226647263;-0.253804293383874
Roumanie;Europe;2013;2010;-3.4918489375276507;-0.6543438897123013;-1.979755957119912;-1.1906278017014387;-0.6271763501422968;-0.5074743306808207;-0.12623561652707585;-0.2545803224516099
Roumanie;Europe;2014;2010;-3.1816046370990736;-0.6417463396512367;-1.9782548620759488;-2.117396466775323;-0.6272397914754778;-0.5114646579930826;-0.11040326526998528;-0.2544277056286505
Roumanie;Europe;2015;2010;-2.7125107243149684;-0.6085361263781826;-2.0685827799044403;-2.03991246401781;-0.6256628979706632;-0.5192946425914422;-0.07976877694650723;-0.2555089383917122
Roumanie;Europe;2016;2010;-2.2005772693535706;-0.6910316339494919;-1.9576293329895411;-2.058599503399065;-0.6295871990012158;-0.52360855377486;-0.05474020402655882;-0.2565888535306949
Roumanie;Europe;2017;2010;-2.0041755476306675;-0.4692270831456737;-1.9869924172613833;-1.3166434999919399;-0.6320587435746698;-0.5178574045606086;-0.008619637103886923;-0.2556956993062472
Roumanie;Europe;2018;2010;-1.8873503398108038;-0.18287490147550625;-1.871270117937552;-1.2155840941701235;-0.6302768283701985;-0.5175559387497344;0.05568942106219004;-0.25606375400298753
Roumanie;Europe;2019;2010;-2.0042862502567123;-0.15699000712575048;-1.919184458977214;-1.4728335397574388;-0.6286977225675797;-0.5149460475673964;0.13201529309518206;-0.25633774493890354
Roumanie;Europe;2020;2020;-1.9618215868845275;-0.37883432715613613;-1.9445017430072558;-1.3463862464941236;-0.6260900290690733;-0.5170840855929506;0.18030257720606155;-0.25788640025364823
Roumanie;Europe;2021;2020;-1.8938456649534874;-0.6102464205141803;-1.7076147209502144;-1.7807134368781095;-0.6290968047716025;-0.517963604854943;0.24885957163256003;-0.25806447313604813
Roumanie;Europe;2022;2020;-1.8235787242077086;1.486098614605982;-1.7083941102755351;-1.3221812766115675;-0.628736183434623;-0.5172827446985787;0.4056169220321606;-0.2579813706948823
Roumanie;Europe;2023;2020;-1.7877810427813394;2.098566759396773;-1.6730898618282128;-1.4352082660178707;-0.6283272063024544;-0.5170080917448273;0.5911203161328616;-0.25878086750883794
Roumanie;Europe;2024;2020;-0.5971648455918195;-0.4783899409158272;-0.6119482636058218;0.17857682499319733;-0.6086865285786132;-0.4512601146586485;0.7409047264784256;-0.25774057192899813
Royaume-Uni;Europe;1981;1980;1.2210976196377934;3.535547124851706;1.961218540350708;-0.999251664405221;-0.06583654443844177;-0.45126020511329784;-0.7114303066416294;-0.011661052659329403
Royaume-Uni;Europe;1982;1980;-0.6180713041437853;3.424775921383744;0.8560763377030307;0.17836162710656134;-0.5440539339596729;-0.4094220209944639;-0.6863569679432332;-0.014815381813314207
Royaume-Uni;Europe;1983;1980;0.7474260222688975;3.562756680320047;0.8430778474278191;-0.9257977186793538;-0.05367549963764527;-0.45126013802897685;-0.6677528636792042;-0.015024145152958475
Royaume-Uni;Europe;1984;1980;-0.6172704735122978;3.702859444821989;0.8185477993976271;0.1785381341276037;-0.5048763760777524;-0.4094163809537796;-0.648546068626269;-0.011147804189536826
Royaume-Uni;Europe;1985;1980;1.0903202188367431;3.65532759969165;0.8065729400162204;-0.9405060152280401;-0.010078465326630997;-0.45126017954906705;-0.6264269365542275;-0.008913138144559336
Royaume-Uni;Europe;1986;1980;1.2139908622001392;3.5654824288736005;1.3736631641447155;-0.9847520958960293;0.027441574973355125;-0.4512601713979991;-0.6080607946832965;-0.007876527462067203
Royaume-Uni;Europe;1987;1980;1.0691938214323058;3.6270677643933964;0.8966488542817089;-0.7521543230187651;0.04350174058615402;-0.4512601999923586;-0.5840137994932014;-0.0037316952515172213
Royaume-Uni;Europe;1988;1980;1.0817471267012442;3.4831176654236486;0.8988943395931852;-0.6374907942607133;0.09760385941334264;-0.45126019600068057;-0.5554486782648649;0.0026326123274447197
Royaume-Uni;Europe;1989;1980;1.0997778791934134;3.6151581846208916;0.8122656575722204;-0.7473523967617589;0.15545717140555004;-0.4512601482710666;-0.516209663267096;0.008136475558207044
Royaume-Uni;Europe;1990;1990;1.1265632739065212;3.558243374952397;0.7639614497569475;-0.8948475906894428;0.16621287114251415;-0.4512602330566779;-0.4741215719660539;0.009572827299750356
Royaume-Uni;Europe;1991;1990;1.040603263864274;3.481552721320316;0.8694518490797428;-0.8697661124416168;0.18642464300354172;-0.45126019526868194;-0.43717226357340455;0.005211154263258866
Royaume-Uni;Europe;1992;1990;1.0779099966843284;3.2248102974094626;1.299460004295187;-0.6518918269359634;0.2332369993410225;-0.4512601578492983;-0.4168428348099515;0.001930778727512629
Royaume-Uni;Europe;1993;1990;1.1709557444881398;3.478552925259963;1.0434428151938013;-0.6768178544277345;0.28370609097202165;-0.4512601441162828;-0.3995694982200795;0.0011584709286560626
Royaume-Uni;Europe;1994;1990;1.065405938524621;3.1213445706909186;0.8124521594202178;-0.6334163906077176;0.35389568537834104;-0.4512601708122591;-0.39054380317321885;0.003044879846894491
Royaume-Uni;Europe;1995;1990;0.7022925425820816;3.187927523474829;0.5115264798849184;-0.7833664723031658;0.3770327529002199;3.321818263479763;-0.31471571241924123;0.005553306508669317
Royaume-Uni;Europe;1996;1990;0.6107479832909275;3.2631754808320466;0.4974000510617959;-0.935876806224819;0.4357745188612938;3.344615113610311;-0.28436554794399493;0.007684949977486199
Royaume-Uni;Europe;1997;1990;0.6129776126914579;3.390690640182713;0.47585472380754157;-0.8135609738777232;0.5072178214052528;3.4564846011566215;-0.2855037704994674;0.01134187352846952
Royaume-Uni;Europe;1998;1990;0.6711767140324256;3.1186462678383733;0.5990166217915794;-1.1489046757885188;0.6773877178346599;3.2093676630026544;-0.27566600145335335;0.01374849312166958
Royaume-Uni;Europe;1999;1990;0.9158726177352426;3.2025601019421264;0.6089291412425683;-1.2224108647040346;0.7860720832686361;3.0346598507953675;-0.26497762398690544;0.017018419446068175
Royaume-Uni;Europe;2000;2000;0.9143542759567027;3.02406712342937;0.516470936761824;-0.9399042059415528;0.9801694805340918;3.170352410252684;-0.25627323804447755;0.019882923407935984
Royaume-Uni;Europe;2001;2000;1.062799885097381;2.5377059178935557;0.7799969705615561;-1.2963916156249051;0.994034398894326;3.179219984788779;-0.2443415319312863;0.022261833949514927
Royaume-Uni;Europe;2002;2000;1.0441159585803823;2.8562793841708447;0.4432287625337337;-1.4581317889167258;0.945903575830182;2.87424565140005;-0.22732103591242134;0.02476985903912332
Royaume-Uni;Europe;2003;2000;0.9320992031795163;2.791527505962524;0.4414830010775226;-1.4253012589881189;0.8658160217820984;2.9552592640410027;-0.20769855351245178;0.027655155787145298
Royaume-Uni;Europe;2004;2000;0.8144921333213032;2.5859820345233695;0.37189806083936483;-1.1179343601450846;0.7817223170543782;2.720882522752065;-0.18596705008621375;0.03090803288644805
Royaume-Uni;Europe;2005;2000;0.8758587302085474;1.9688963478874963;4.19189227332858;-1.319825665648345;0.8276012565201819;2.5122059555029765;-0.1605221425740146;0.03479929239365638
Royaume-Uni;Europe;2006;2000;1.0063230553865326;1.9726433362788736;2.822107682727152;-0.9619938051478923;0.8535249618831721;2.3598270252794395;-0.1357731412704145;0.03828823355504404
Royaume-Uni;Europe;2007;2000;1.1622284456821863;1.926887136367063;2.7530467377007084;-0.9624505651454895;0.7796146159022727;2.127960439618302;-0.11520967340996141;0.041753628325344856
Royaume-Uni;Europe;2008;2000;1.158665625671518;1.9759104606637863;2.751022465607174;-0.9626438407193771;0.6922400809525416;1.9613391801165145;-0.0832581068652045;0.045338478600443835
Royaume-Uni;Europe;2009;2000;1.202007135721811;1.7594255406285324;2.779245997085584;-0.8745373640405758;0.6209882426757554;1.9003999722422802;-0.06491705857816388;0.0438944517933605
Royaume-Uni;Europe;2010;2010;1.182471535930799;1.7349902761806526;2.8585773965178114;-0.9406908387527413;0.6110616518789268;2.0714292686395064;-0.04931951243597549;0.04629287665627747
Royaume-Uni;Europe;2011;2010;1.2729469826189452;1.5919058658947827;3.0721960696987134;-1.0619593004305163;0.6324141013134413;2.1113634847216867;-0.0273665865653002;0.04928656413759329
Royaume-Uni;Europe;2012;2010;1.159584949829575;1.7367381606502987;3.1557961445685065;-1.1342586290159775;0.6399582180570946;2.001606914060454;-0.011632488423977539;0.05303644287239968
Royaume-Uni;Europe;2013;2010;1.3127128743644254;1.8415997681908347;3.4579739708994803;-1.044816564199311;0.7646835318932917;1.823107248037513;0.01021217476434069;0.05697629891168615
Royaume-Uni;Europe;2014;2010;2.0825342373030806;1.873247175718617;3.7000062076314935;-0.5873598332625306;0.7614263863575833;1.7517697927430225;0.02418627173463004;0.06351846385753851
Royaume-Uni;Europe;2015;2010;1.868795576540308;1.892289576166939;3.8482956203176357;-0.3690091747282758;0.7562905396607867;1.8835848671366984;0.03122470067696694;0.0688339924084759
Royaume-Uni;Europe;2016;2010;1.9482850925935795;1.8551871842025611;4.000984717991833;-0.3554618250562629;0.7307808325368305;1.7198814770157045;0.05241563961373816;0.07386881227471946
Royaume-Uni;Europe;2017;2010;1.9980974040535355;1.6063482756285223;4.147570292747472;-0.355186707361352;0.7594992617539638;1.7156914973917063;0.0728218900687392;0.07732807189856022
Royaume-Uni;Europe;2018;2010;5.060263490069608;1.4474135091929445;2.1629872310140486;-1.7081908227708738;0.8213259972326047;1.5585155724016444;0.09436901171319957;0.08109749236947332
Royaume-Uni;Europe;2019;2010;4.624347563066987;0.9288121497775821;2.1483865246542484;-1.764756161406271;0.8452966129379271;1.3643179661784481;0.11867480394919432;0.08555373211338092
Royaume-Uni;Europe;2020;2020;4.918382356162817;0.8899073837863154;2.1383780947473316;-1.9242104796480515;0.904813186025085;1.2978974586541487;0.17661822291296828;0.08358650265968681
Royaume-Uni;Europe;2021;2020;5.06737706726202;1.3110907065573816;2.160516689458805;-1.8111685749082174;0.8380658200143271;1.3878002305464066;0.1774930178473628;0.0844860563506136
Royaume-Uni;Europe;2022;2020;5.101280433524805;1.3166724070464608;2.144673727156299;-1.6137016102640558;0.8471941231600811;1.4003516174232036;0.24411678612717208;0.08953960521100986
Royaume-Uni;Europe;2023;2020;-0.0613278219354897;-0.47838997464415794;-0.6119483099258595;0.14812648606637951;-0.6086865573013086;-0.45126014626159994;0.33666801668944807;0.09467679563947007
Royaume-Uni;Europe;2024;2020;-0.5971648117829322;-0.478389912052064;-0.6119482239664275;0.1785768151861032;-0.6086865039985327;-0.4512600876137256;0.38989166712374684;-0.3117131795143492
Russie;Asia;1981;1980;-0.5971649743170214;-0.4783900508127819;-0.611948414530311;0.1785768623330883;-0.6304872532964844;-0.45126021763048374;-0.15660414851913387;0.17881306401474742
Russie;Asia;1982;1980;-0.5971649509571405;-0.47839003086968024;-0.6119483871419049;0.1785768555569839;-0.6307811800236418;-0.45126019894409003;-0.15660414385970517;0.1820640108149376
Russie;Asia;1983;1980;-0.5971649391885231;-0.47839002082242305;-0.6119483733437323;0.17857685214320884;-0.6307568360378774;-0.4512601895299574;-0.15660414151230315;0.1858693424762818
Russie;Asia;1984;1980;-0.5971649252348372;-0.47839000890970074;-0.6119483569836652;0.1785768480956012;-0.6280180004103002;-0.4512601783679112;-0.15660413872906104;0.18973293998739088
Russie;Asia;1985;1980;-0.5971648967824654;-0.4783899846189718;-0.6119483236245439;0.17857683984229542;-0.6283041772935173;-0.4512601556078543;-0.15660413305386953;0.1934734712855929
Russie;Asia;1986;1980;-0.5971648741401318;-0.47838996528846367;-0.6119482970774293;0.17857683327433302;-0.6080375796604099;-0.45126013749545174;-0.1566041285375648;0.19778992558535263
Russie;Asia;1987;1980;-0.5971648961269539;-0.47838998405933975;-0.611948322855986;0.1785768396521482;-0.604185386193357;-0.4512601550834874;-0.15660413292311937;0.20252115227169348
Russie;Asia;1988;1980;-0.5971649386460912;-0.4783900203593311;-0.6119483727077554;0.17857685198586326;-0.5943026612402024;-0.451260189096047;-0.1566041414041081;0.2067812519152485
Russie;Asia;1989;1980;0.7816442784497448;0.3143934061730194;2.2496810430959746;0.17857687413624782;-0.6041927113687762;-0.4512602501799355;-1.0509443547046788;0.21000564336069666
Russie;Asia;1990;1990;0.5741179045364996;0.32572566730375396;1.952166479409291;0.1785768546981939;-0.6205712366096883;-0.45126019657581323;-1.0510376131395647;0.21245668879023433
Russie;Asia;1991;1990;-0.1291400373925653;0.6864340503639208;1.7059861588050582;0.17857687918831025;-0.6079376535031167;-0.45126026411195636;-1.0510234920153416;0.21409045139831334
Russie;Asia;1992;1990;-0.8973395378518911;-0.006817636650680357;1.526101676565676;0.17857688959185752;-0.5925148411500916;-0.4512602928017121;-1.050649236051831;0.2146441394646294
Russie;Asia;1993;1990;-1.0189268183274394;-0.06593797900646393;1.1315166407734543;0.1785768865346682;-0.5956626999725032;-0.45126028437093246;-1.0471188771434383;0.2143387382157511
Russie;Asia;1994;1990;-1.8212663156452316;3.477011446016635;13.559931799088952;-1.5135503183997572;-0.5903421490779297;-0.4880337711870882;-1.0351013140826808;0.5972146715637964
Russie;Asia;1995;1990;-1.7900790801592226;4.387771344944209;8.383632184046123;-1.6744651040151122;-0.5871360071164695;-0.49100604133443687;-1.0099073218511407;0.6065365413209863
Russie;Asia;1996;1990;-1.6014926243634913;3.895784713694559;7.726297093536694;-1.8433266907818802;-0.5723866475696308;-0.47330391063780536;-0.9912315013295049;0.6004338230038194
Russie;Asia;1997;1990;-1.4743590959775752;4.621437588063576;7.243078138299159;-1.867832958259077;-0.5705934143619642;-0.5166330473720638;-0.9823948262862654;0.6087132662474334
Russie;Asia;1998;1990;-1.4832372639012879;3.3085792911487615;6.611836536900623;-1.7711187320310278;-0.5487482949974245;-0.4713400199969321;-0.9697690770027318;0.5658726538711496
Russie;Asia;1999;1990;-1.3719633700225453;4.497528125920421;6.668958617864183;-2.339614057449932;-0.5485197479584176;-0.5130478658647601;-0.911175768898369;0.5937021064338653
Russie;Asia;2000;2000;-1.2639107629406945;4.4154779096163645;6.749383769155499;-2.08756624756612;-0.541806784157977;-0.49686644420439424;-0.8597660054871114;0.6053547551104309
Russie;Asia;2001;2000;-1.03066460648395;4.578228318315235;6.736055207426838;-1.9963821769471222;-0.5354852943652187;-0.4893948509134072;-0.8289241498022565;0.6033186579618871
Russie;Asia;2002;2000;-0.891461420377518;4.842940481598199;6.600505281204503;-1.9716378144443785;-0.5447951460903354;-0.36897754556651347;-0.7955788869526832;0.61088252202771
Russie;Asia;2003;2000;-0.8114079517426781;5.504445737423625;6.516574030045811;-2.150484308855785;-0.5343251730488193;-0.32625673181368214;-0.7629991642571058;0.6062398042746155
Russie;Asia;2004;2000;-1.0543456190076959;-0.1871525560727319;6.358842769892027;-2.133130397997538;-0.5405491165720334;-0.36734648248677076;-0.7057693339875738;0.6104740579035034
Russie;Asia;2005;2000;-1.2068577466014896;-0.3268542976815507;6.194836126892986;-2.135256076057628;-0.5065953944028417;-0.484623199899823;-0.6431413447674081;0.6150984953480595
Russie;Asia;2006;2000;-1.1363918035178824;-0.3061287946231742;6.1510427620037404;-2.3025876841594948;-0.49960776970560455;-0.509516779342268;-0.5891191248796372;0.6187737027952035
Russie;Asia;2007;2000;-0.9774215400059515;-0.260740781924747;6.144513979961112;-2.207070378836106;-0.5008022683750736;-0.5085989926589055;-0.5267923852526357;0.6284029311374553
Russie;Asia;2008;2000;-1.1229717344940107;-0.25093792613897553;5.808241980479144;-2.1588911142262917;-0.5271202295030079;-0.513442158208826;-0.44089730384719544;0.6296998855162276
Russie;Asia;2009;2000;-0.731306038764571;-0.15842292586539342;5.681558775499427;-2.2241840077027746;-0.5159328253019521;-0.5107358103561414;-0.4310715511511325;0.6193483305998009
Russie;Asia;2010;2010;-1.057292556358341;-0.17726039832919332;5.609456900523397;-2.2678274804459857;-0.49067240407342505;-0.5073887854877719;-0.34382180405066765;0.6230543338241163
Russie;Asia;2011;2010;-1.0268633628302515;-0.12723695296476564;5.633617596488092;-2.1332146581383085;-0.47024613464883086;-0.5111696022437948;-0.2308690693654715;0.6295764896155449
Russie;Asia;2012;2010;-1.027431271755262;-0.11043495280716786;5.604384211946363;-2.148282082782553;-0.4487655094960798;-0.3576537002290242;-0.15979508178246565;0.6350447397633809
Russie;Asia;2013;2010;-0.9634878628753274;-0.0531961060516893;5.531854580894505;-2.1097163080337418;-0.4575210582076907;-0.3313002225013995;-0.11661044354682389;0.6352021222274992
Russie;Asia;2014;2010;-0.8872626666888848;-0.07418578770365968;5.586069414086817;-2.066646653588368;-0.46340300716735977;-0.45079331468424444;-0.04649609092061469;0.6461155326865503
Russie;Asia;2015;2010;-0.8610310513174092;-0.10330107766452472;5.648307837346175;-2.116436107632677;-0.4800513622398927;-0.4375316905298017;0.030322096275234005;0.6525109846302434
Russie;Asia;2016;2010;-0.8456831151595733;-0.1503562660620728;5.415069189042834;-1.858124947106364;-0.4751233315140972;-0.4439278815470209;0.06092406167773575;0.6539992958126587
Russie;Asia;2017;2010;-0.7404807848765692;-0.19249359707775512;5.184199108862135;-1.7504035242994105;-0.45964783160781264;-0.43358491445917;0.11518980954880895;0.6541365216997711
Russie;Asia;2018;2010;-1.068667815061364;-0.18852162385715318;5.032135019624522;-1.6916685844918018;-0.4541519812476665;-0.44416866183778214;0.22414996306195142;0.655517153847001
Russie;Asia;2019;2010;-0.8277037133172683;-0.14388307933777317;4.923891298940279;-1.8232200831129626;-0.4641178636290246;-0.43441824454438055;0.2617100005329378;0.6513091612294774
Russie;Asia;2020;2020;-0.781564897700386;-0.09819368859467291;4.902454768433459;-1.7329604345075282;-0.46069266262910413;-0.4700487973789152;0.26799675693897157;0.6413428010309884
Russie;Asia;2021;2020;-0.597164841990109;-0.478389937840928;-0.6119482593829788;0.17857682394843316;-0.4806150483975437;-0.4512601117775131;0.4799016152878156;0.3192532615274752
Russie;Asia;2022;2020;-0.597164764107702;-0.4783898713501458;-0.6119481680693718;0.17857680135673737;-0.5338460235205009;-0.45126004947662507;-0.1566041065901816;-0.3155335708522524
République slovaque;Europe;1981;1980;-0.5971648750223358;-0.47838996604163064;-0.6119482981117739;0.1785768335302379;-0.6275737746229004;-0.45126013820115785;-0.15660412871353183;-0.31553361643216565
République slovaque;Europe;1982;1980;-0.5971648750223358;-0.47838996604163064;-0.6119482981117739;0.1785768335302379;-0.6275737746229004;-0.45126013820115785;-0.15660412871353183;-0.31553361643216565
République slovaque;Europe;1983;1980;-0.5971648750223358;-0.47838996604163064;-0.6119482981117739;0.1785768335302379;-0.6275737746229004;-0.45126013820115785;-0.15660412871353183;-0.31553361643216565
République slovaque;Europe;1984;1980;-0.5971648750223358;-0.47838996604163064;-0.6119482981117739;0.1785768335302379;-0.6275737746229004;-0.45126013820115785;-0.15660412871353183;-0.31553361643216565
République slovaque;Europe;1985;1980;-0.5971648750223358;-0.47838996604163064;-0.6119482981117739;0.1785768335302379;-0.6417452446288457;-0.45126013820115785;-0.15660412871353183;-0.31553361643216565
République slovaque;Europe;1986;1980;-0.5971648750223358;-0.47838996604163064;-0.6119482981117739;0.1785768335302379;-0.6417452446288457;-0.45126013820115785;-0.15660412871353183;-0.31553361643216565
République slovaque;Europe;1987;1980;-0.5971648750223358;-0.47838996604163064;-0.6119482981117739;0.1785768335302379;-0.6417452446288457;-0.45126013820115785;-0.15660412871353183;-0.31553361643216565
République slovaque;Europe;1988;1980;-0.5971648750223358;-0.47838996604163064;-0.6119482981117739;0.1785768335302379;-0.6417452446288457;-0.45126013820115785;-0.15660412871353183;-0.31553361643216565
République slovaque;Europe;1989;1980;-0.5971648750223358;-0.47838996604163064;-0.6119482981117739;0.1785768335302379;-0.6417452446288457;-0.45126013820115785;-0.15660412871353183;-0.31553361643216565
République slovaque;Europe;1990;1990;-0.0034666251107284343;-0.42173419987910327;-0.7165368755017736;-0.027740667945809972;-0.6417452446288457;-0.45126008189716377;-0.7689766730833473;-0.3512699061801811
République slovaque;Europe;1991;1990;0.8308408176745529;-0.4457582111810982;-0.7206017236264667;0.049608368841372;-0.6416860765293635;-0.4512600813414068;-0.6713971358331223;-0.3533420503243091
République slovaque;Europe;1992;1990;0.16352473903413534;-0.42076891473192185;-0.716347826279312;-0.3573911394469637;-0.6395851619837339;-0.45126016311900136;-0.6280767599066929;-0.3530718534350149
République slovaque;Europe;1993;1990;-0.22757631190165253;-0.34287120345613675;-0.7170708126457505;-0.08007088259364771;-0.6409410708655543;-0.45126011932573024;-0.5631129294229877;-0.35352629768785393
République slovaque;Europe;1994;1990;-1.6605008606533962;-0.32781932149211945;-1.6060133738816922;-0.7173326562657172;-0.6400856346347061;-0.5478567464389179;-0.49752520503445996;-0.3535812473732515
République slovaque;Europe;1995;1990;-1.582589709477456;-0.29146431020575797;-1.8908874618777238;-0.4410759252772203;-0.6384246936325441;-0.5473782066261147;-0.4428098874889681;-0.35349088531472594
République slovaque;Europe;1996;1990;-1.630359395163133;-0.2900930423041628;-1.823986165082996;-0.578977551888782;-0.6402748273113801;-0.5442494866839523;-0.4143728696423892;-0.3531613509775852
République slovaque;Europe;1997;1990;-0.7919809109315213;-0.21155709211615323;-1.3901716458070106;-0.6949951180391367;-0.637514072158775;-0.5398175491778912;-0.38428591963476305;-0.35327018416510814
République slovaque;Europe;1998;1990;-1.7255027571342052;-0.20699791027319256;-1.6449912802191828;-0.9694300743791796;-0.6387513539158566;-0.5483597111976857;-0.35095003904902855;-0.3533080856573396
République slovaque;Europe;1999;1990;-2.0399378268882957;-0.1784159466022488;-1.757099707442589;-0.9038462649478807;-0.6369170548351657;-0.5519783378153933;-0.29990685040940335;-0.3536441711477655
République slovaque;Europe;2000;2000;-1.8331434368233626;-0.1745690423212101;-1.9070507053281995;-0.5861210934078379;-0.637435082561204;-0.5554795965230271;-0.22728666915924792;-0.35389089370538507
République slovaque;Europe;2001;2000;-1.774147438278485;-0.17157071657985176;-1.964043246369215;-0.5188017658646705;-0.6359095896930469;-0.554052528181524;-0.18311669750790815;-0.35389532321543005
République slovaque;Europe;2002;2000;-2.0080890401916296;-0.015132948193864163;-2.0372580825427447;-0.6577329379702288;-0.633192637762614;-0.556676937903976;-0.14805568664314833;-0.35388610737205606
